Date/Time,Cement Type,Cement silo,"RHR, h","Production, t","Prod.rate, t/h","PRI, %","NAI, %","Clinker (wet), t","Clinker (wet), %","Gypsum (wet), t","Gypsum (wet), %","Limestone (wet), t","Limestone (wet), %","R45, %",Fineness blaine,"Water injection, l/h","Cement temp, C","Main Drive SEEC, kWh/t cem","SEEC, kWh/t cem"
20.04.2021 06:00,C3A4N-50,7,1,75,75,61.5,100,34,45.3,3.5,4.7,37.5,50,2.4,4350,742.6,92.9,45.59,56.95
20.04.2021 07:00,C3A4N-50,7,1,75.5,76,61.9,100,34,45,4,5.3,37.5,49.7,,,742.6,90.3,45.13,56.44
20.04.2021 08:00,C3A4N-50,7,1,76,76,62.3,100,34,44.7,4,5.3,38,50,2.2,4340,742.6,89.3,44.74,55.6
20.04.2021 09:00,C3A4N-50,7,1,75,75,61.5,100,34,45.3,3.5,4.7,37.5,50,,,742.6,89.5,45.42,56.86
20.04.2021 10:00,C3A4N-50,7,1,54.5,55,44.7,100,26,47.7,3,5.5,25.5,46.8,2.3,4360,1076.1,96,63.76,78.13
20.04.2021 11:00,C3A4N-50,7,1,75.5,76,61.9,100,34,45,4,5.3,37.5,49.7,,,1033.1,93.9,45.59,56.56
20.04.2021 12:00,C3A4N-50,7,1,76,76,62.3,100,34,44.7,4,5.3,38,50,1.9,4420,755.1,89.3,45.05,55.95
20.04.2021 13:00,C3A4N-50,7,1,41.5,42,34,100,22,53,2,4.8,17.5,42.2,,,1236.6,96.8,83.93,102.75
20.04.2021 14:00,C3A4N-50,7,1,62.5,63,51.2,100,28,44.8,3.5,5.6,31,49.6,2.4,4430,1807.9,96.9,55.84,67.82
20.04.2021 15:00,C3A4N-50,7,1,66.5,67,54.5,100,30,45.1,3,4.5,33.5,50.4,,,768.1,92.5,51.75,63.62
20.04.2021 16:00,C3A4N-50,7,0.9,17,20,16.4,85,8,47.1,0,0,9,52.9,2.1,5000,1168.8,94.9,205.11,216.49
20.04.2021 17:00,C3A4N-50,7,0.6,47.5,77,63.1,61.7,22,46.3,2,4.2,23.5,49.5,,,2748.9,88.6,74.87,66.48
20.04.2021 18:00,C3A4N-50,7,0.3,18.5,56,45.5,33.3,8,43.2,1,5.4,9.5,51.4,,,3915.7,69.8,189.89,101
20.04.2021 19:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,39.2,,
20.04.2021 20:00,C3A4N-50,7,0.2,16,107,87.4,15,8,50,1,6.3,7,43.8,,,754.3,44.5,213.08,92.78
20.04.2021 20:00,,,,,,,0,,,,,,,,,,,,
20.04.2021 20:47,,,,,,,0,,,,,,,,,,,,
20.04.2021 21:00,C3A4N-50,7,1,66,66,54.1,100,30,45.5,3,4.5,33,50,,,754.3,85.8,52.47,65.11
20.04.2021 22:00,C3A4N-50,7,1,66.5,67,54.5,100,30,45.1,3.5,5.3,33,49.6,2.3,5480,754.3,91.9,52.12,64.11
20.04.2021 23:00,C3A4N-50,7,1,68.5,69,56.1,100,30,43.8,4,5.8,34.5,50.4,,,754.3,94.6,50.55,62.04
21.04.2021 00:00,C3A4N-50,7,1,70,70,57.4,100,32,45.7,3.5,5,34.5,49.3,2.3,4590,754.3,94.6,49.41,61.28
21.04.2021 01:00,C3A4N-50,7,1,53.5,54,43.9,100,24,44.9,3,5.6,26.5,49.5,,,754.3,96.8,64.71,78.94
21.04.2021 02:00,C3A4N-50,7,1,62,62,50.8,100,28,45.2,3.5,5.6,30.5,49.2,2.4,4570,2844.2,105.9,56.92,68.51
21.04.2021 03:00,C3A4N-50,7,1,53,53,43.4,100,24,45.3,3,5.7,26,49.1,,,3172.2,107.3,61.47,74.36
21.04.2021 04:00,C3A4N-50,7,0.6,30.5,49,40.5,61.7,14,45.9,1.5,4.9,15,49.2,3,4900,3178.5,92,94.03,78.54
21.04.2021 05:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,733,88.3,,
21.04.2021 06:00,C3A4N-50,7,0.1,17.5,175,143.4,10,8,45.7,1,5.7,8.5,48.6,,,733,72.2,198.3,193.54
21.04.2021 07:00,C3A4N-50,7,0.7,27.5,39,32.2,70,12,43.6,1.5,5.5,14,50.9,,,818.2,78.9,129.5,126.94
21.04.2021 08:00,C3A4N-50,7,1,31,31,25.4,100,14,45.2,1.5,4.8,15.5,50,,,3154.2,109.9,113.74,134.5
21.04.2021 09:00,C3A4N-50,7,0.2,3.5,23,19.1,15,2,57.1,0.5,14.3,1,28.6,,,1129.2,55.6,951.67,321.14
21.04.2021 10:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,47.7,,
21.04.2021 11:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,42.9,,
21.04.2021 12:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,42.3,,
21.04.2021 13:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,46.7,,
21.04.2021 14:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,737.7,53.1,,
21.04.2021 15:00,C3A4N-50,7,0,12.5,,,0,6,48,0.5,4,6,48,,,737.7,95.8,275.93,322.71
21.04.2021 16:00,C3A4N-50,7,0.6,28,51,41.7,55,14,50,1.5,5.4,12.5,44.6,,,737.7,105.2,125.98,154.6
21.04.2021 17:00,C3A4N-50,7,1,44.5,45,36.5,100,20,44.9,2.5,5.6,22,49.4,,,737.7,128.5,80.56,98.23
21.04.2021 18:00,C3A4N-50,7,1,54.5,55,44.7,100,24,44,3,5.5,27.5,50.5,,,737.7,41.2,63.07,77.69
21.04.2021 19:00,C3A4N-50,7,1,57,57,46.7,100,26,45.6,3,5.3,28,49.1,,,741.6,73.4,59.62,74.05
21.04.2021 20:00,C3A4N-50,7,1,54.5,55,44.7,100,24,44,3,5.5,27.5,50.5,2.3,4500,745.7,96.1,62.05,77.15
21.04.2021 21:00,C3A4N-50,7,1,56.5,57,46.3,100,26,46,3,5.3,27.5,48.7,,,745.7,89.3,59.4,73.87
21.04.2021 22:00,C3A4N-50,7,1,57,57,46.7,100,26,45.6,3,5.3,28,49.1,14.4,4650,745.7,84.8,58.44,71.81
21.04.2021 23:00,C3A4N-50,7,1,54.5,55,44.7,100,24,44,3,5.5,27.5,50.5,,,745.7,81.8,59.94,74.4
22.04.2021 00:00,C3A4N-50,7,1,56,56,45.9,100,26,46.4,2.5,4.5,27.5,49.1,3.1,4890,745.7,76.4,57.94,71.45
22.04.2021 01:00,C3A4N-50,7,1,40.5,41,33.2,100,18,44.4,2,4.9,20.5,50.6,,,745.7,75.6,80.68,99.21
22.04.2021 02:00,C3A4N-50,7,1,54,54,44.3,100,24,44.4,3,5.6,27,50,2,4500,745.7,103.9,61.12,74.88
22.04.2021 03:00,C3A4N-50,7,1,51.5,52,42.2,100,24,46.6,2.5,4.9,25,48.5,,,745.7,104.9,63.19,78.73
22.04.2021 04:00,C3A4N-50,7,1,52,52,42.6,100,24,46.2,2.5,4.8,25.5,49,,,745.7,101.5,62.74,76.77
22.04.2021 05:00,C3A4N-50,7,0.5,19,41,33.4,100,8,42.1,1,5.3,10,52.6,,,745.7,74.8,171.79,116.8
22.04.2021 06:00,C3A4N-50,7,0,,,,100,0,,0,,0,,,,,45.6,,
22.04.2021 07:00,C3A4N-50,7,0,,,,100,0,,0,,0,,,,,39.3,,
22.04.2021 08:00,C3A4N-50,7,0.9,54,60,49.2,100,24,44.4,3,5.6,27,50,,,745.7,91.2,61.35,74.01
22.04.2021 09:00,C3A4N-50,7,1,57.5,58,47.1,100,26,45.2,3,5.2,28.5,49.6,,,745.7,95,56.98,69.96
22.04.2021 10:00,C3A4N-50,7,1,44.5,45,36.5,100,20,44.9,2,4.5,22.5,50.6,3.3,5280,758.1,93.3,72.5,88.25
22.04.2021 11:00,C3A4N-50,7,1,6,6,4.9,100,4,66.7,0.5,8.3,1.5,25,,,773.2,84.1,545.87,652.81
22.04.2021 12:00,C3A4N-50,7,0.2,2.5,15,12.3,16.7,2,80,0.5,20,0,0,3.1,4950,736.3,58.9,1443.04,361.09
22.04.2021 13:00,C3A4N-50,,0,,,,0,,,,,,,,,,,,
22.04.2021 14:00,C3A4N-50,7,0,62190.6,,,0,49896,80.2,3656.5,5.9,8638.1,13.9,,,,36.6,0,0
22.04.2021 15:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,33.2,,
22.04.2021 16:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,31.8,,
22.04.2021 17:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,31.7,,
22.04.2021 18:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,30.6,,
22.04.2021 19:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,29.1,,
22.04.2021 20:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,29.7,,
22.04.2021 21:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,31.2,,
22.04.2021 22:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,29.8,,
22.04.2021 23:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,28.4,,
23.04.2021 00:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,27.3,,
23.04.2021 01:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,26.4,,
23.04.2021 02:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,25.5,,
23.04.2021 03:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,24.3,,
23.04.2021 04:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,24.1,,
23.04.2021 05:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,23.7,,
23.04.2021 06:00,C3A4N-50,7,0,,,,0,0,,0,,0,,,,,23.6,,
23.04.2021 07:00,C3A4N-50,7,0.3,19.5,59,48,33.3,8,41,1,5.1,10.5,53.8,,,736.3,52.2,184.35,115.56
23.04.2021 08:00,C3A4N-50,7,1,52.5,53,43,100,24,45.7,3,5.7,25.5,48.6,,,736.3,106.4,67.09,81.31
23.04.2021 09:00,C3A4N-50,7,1,52,52,42.6,100,24,46.2,2.5,4.8,25.5,49,,,736.3,105.5,67.37,81.96
23.04.2021 10:00,C3A4N-50,7,1,50.5,51,41.4,100,22,43.6,3,5.9,25.5,50.5,3.2,4960,736.3,105.5,69.37,83.31
23.04.2021 11:00,C3A4N-50,7,1,52,52,42.6,100,24,46.2,2.5,4.8,25.5,49,,,736.3,107.1,67.42,81.82
23.04.2021 12:00,C3A4N-50,7,1,52.5,53,43,100,24,45.7,3,5.7,25.5,48.6,2.8,4880,736.3,109.6,66.73,81.34
23.04.2021 13:00,C3A4N-50,7,1,50,50,41,100,22,44,2.5,5,25.5,51,,,736.3,111.7,70.24,84.72
23.04.2021 14:00,C3A4N-50,7,1,52.5,53,43,100,24,45.7,3,5.7,25.5,48.6,2.4,4950,736.3,111.9,66.58,80.9
23.04.2021 15:00,C3A4N-50,7,1,50,50,41,100,22,44,2.5,5,25.5,51,,,736.3,112.4,69.85,85.45
23.04.2021 16:00,C3A4N-50,7,1,52.5,53,43,100,24,45.7,3,5.7,25.5,48.6,3,4870,736.3,112.4,66.75,81.93
23.04.2021 17:00,C3A4N-50,7,1,52,52,42.6,100,24,46.2,2.5,4.8,25.5,49,,,736.3,111.4,67.25,82.67
23.04.2021 17:00,,,,,,,0,,,,,,,,,,,,
23.04.2021 17:49,,,,,,,0,,,,,,,,,,,,
23.04.2021 18:00,C3A4N-50,7,1,50,50,41,100,22,44,3,6,25,50,3.1,4980,736.3,111.4,70.26,86.43
23.04.2021 19:00,C3A4N-50,7,1,52.5,53,43,100,24,45.7,2.5,4.8,26,49.5,,,736.3,111.7,66.85,82.05
23.04.2021 20:00,C3A4N-50,7,1,52.5,53,43,100,24,45.7,3,5.7,25.5,48.6,,,736.3,114.1,66.86,81.7
23.04.2021 21:00,C3A4N-50,7,1,50,50,41,100,22,44,2.5,5,25.5,51,,,736.3,115.1,70.28,88.52
23.04.2021 22:00,C3A4N-50,7,1,57.5,58,47.1,100,26,45.2,3,5.2,28.5,49.6,4.2,4770,737.4,113,60.71,73.2
23.04.2021 23:00,C3A4N-50,7,1,56.5,57,46.3,100,26,46,3,5.3,27.5,48.7,,,745.5,107.6,61.58,74.66
24.04.2021 00:00,C3A4N-50,7,1,55.5,56,45.5,100,24,43.2,3.5,6.3,28,50.5,,,745.5,103.7,62.65,76.91
24.04.2021 01:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,745.5,100.8,56.27,68.86
24.04.2021 02:00,C3A4N-50,7,1,65.5,66,53.7,100,30,45.8,3.5,5.3,32,48.9,3.2,4860,745.5,96.1,52.87,64.73
24.04.2021 03:00,C3A4N-50,7,1,69,69,56.6,100,38,55.1,3.5,5.1,27.5,39.9,,,745.5,92.8,50.11,62.14
24.04.2021 04:00,C3A4N-50,7,1,66.5,67,54.5,100,50,75.2,3.5,5.3,13,19.5,,,745.5,105.3,52.15,63.78
24.04.2021 05:00,C3A4N-50,7,1,59.5,60,48.8,100,44,73.9,3,5,12.5,21,,,745.5,118.4,58.29,72.46
24.04.2021 06:00,C3A4N-50,7,1,58,58,47.5,100,44,75.9,3,5.2,11,19,3.5,4590,745.5,127.9,59.71,73.39
24.04.2021 07:00,C3A4N-50,7,1,54,54,44.3,100,30,55.6,2.5,4.6,21.5,39.8,,,766.5,120.4,64.61,79.2
24.04.2021 08:00,C3A4N-50,7,1,58.5,59,48,100,32,54.7,3,5.1,23.5,40.2,,,752.5,124.2,59.53,72.45
24.04.2021 09:00,C3A4N-50,7,1,58,58,47.5,100,26,44.8,3,5.2,29,50,,,752.5,117.1,59.72,74.62
24.04.2021 10:00,C3A4N-50,7,1,58,58,47.5,100,26,44.8,3,5.2,29,50,1.8,4860,750.5,111.1,59.62,73.83
24.04.2021 11:00,C3A4N-50,7,1,58.5,59,48,100,26,44.4,3.5,6,29,49.6,,,993.4,107,59.01,73.07
24.04.2021 12:00,C3A4N-50,7,1,61,61,50,100,28,45.9,3,4.9,30,49.2,1.6,5020,1197,97.6,56.42,68.51
24.04.2021 13:00,C3A4N-50,7,1,59.5,60,48.8,100,28,47.1,3.5,5.9,28,47.1,,,1041.8,97.8,57.68,70.73
24.04.2021 14:00,C3A4N-50,7,1,67.5,68,55.3,100,30,44.4,3.5,5.2,34,50.4,2.3,4760,1133.1,97.5,50.97,62.76
24.04.2021 15:00,C3A4N-50,7,1,69.5,70,57,100,32,46,3,4.3,34.5,49.6,,,758.4,97.6,49.37,60.74
24.04.2021 16:00,C3A4N-50,7,1,67.5,68,55.3,100,30,44.4,3.5,5.2,34,50.4,3.2,4650,747.7,97.9,50.78,62.79
24.04.2021 17:00,C3A4N-50,7,1,69.5,70,57,100,32,46,3,4.3,34.5,49.6,,,763.2,97.3,49.29,60.87
24.04.2021 18:00,C3A4N-50,7,1,69,69,56.6,100,32,46.4,3,4.3,34,49.3,3.3,5200,804.9,98,49.85,61.6
24.04.2021 19:00,C3A4N-50,7,1,69.5,70,57,100,32,46,3,4.3,34.5,49.6,,,1060.7,97.8,49.54,61.2
24.04.2021 20:00,C3A4N-50,7,1,70.5,71,57.8,100,32,45.4,3.5,5,35,49.6,3.5,4490,949.5,97.5,48.86,62.9
24.04.2021 21:00,C3A4N-50,7,1,69,69,56.6,100,32,46.4,3,4.3,34,49.3,,,744.7,96.5,49.68,63.98
24.04.2021 22:00,C3A4N-50,7,1,70.5,71,57.8,100,32,45.4,3.5,5,35,49.6,3.5,4500,744.7,95.9,48.68,62.48
24.04.2021 23:00,C3A4N-50,7,1,70.5,71,57.8,100,32,45.4,3,4.3,35.5,50.4,,,744.7,92.3,48.63,60.43
25.04.2021 00:00,C3A4N-50,7,1,70,70,57.4,100,32,45.7,3,4.3,35,50,2.5,4390,744.7,88.2,48.89,61.02
25.04.2021 01:00,C3A4N-50,7,1,73,73,59.8,100,34,46.6,3.5,4.8,35.5,48.6,,,744.7,86.4,46.93,57.68
25.04.2021 02:00,C3A4N-50,7,1,70,70,57.4,100,32,45.7,3,4.3,35,50,2,4310,744.7,86,48.85,60.58
25.04.2021 03:00,C3A4N-50,7,1,58,58,47.5,100,26,44.8,3,5.2,29,50,,,744.7,88.5,58.96,72.52
25.04.2021 04:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,1.8,4400,744.7,92.3,56.06,68.56
25.04.2021 05:00,C3A4N-50,7,1,65,65,53.3,100,30,46.2,3,4.6,32,49.2,,,744.7,91,52.74,64.82
25.04.2021 06:00,C3A4N-50,7,1,66,66,54.1,100,30,45.5,3,4.5,33,50,2.4,4710,744.7,93.6,51.96,64.43
25.04.2021 07:00,C3A4N-50,7,1,69.5,70,57,100,32,46,3.5,5,34,48.9,,,744.7,92.9,49.19,61.01
25.04.2021 08:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,2.5,4.1,31,50.4,2,4770,744.7,96.8,55.65,69.31
25.04.2021 09:00,C3A4N-50,7,1,58,58,47.5,100,26,44.8,3,5.2,29,50,,,1056.1,98.1,59.21,72.25
25.04.2021 10:00,C3A4N-50,7,1,64.5,65,52.9,100,30,46.5,3,4.7,31.5,48.8,2.3,4620,947.8,97.7,53.29,66.11
25.04.2021 11:00,C3A4N-50,7,1,63,63,51.6,100,28,44.4,3,4.8,32,50.8,2.5,4670,980.4,97.9,54.95,67.4
25.04.2021 12:00,C3A4N-50,7,1,69,69,56.6,100,32,46.4,3.5,5.1,33.5,48.6,,,1125.8,97.9,51.15,62.53
25.04.2021 13:00,C3A4N-50,7,1,71.5,72,58.6,100,32,44.8,3.5,4.9,36,50.3,,,942,97.6,48.81,61.15
25.04.2021 14:00,C3A4N-50,7,1,69.5,70,57,100,32,46,3.5,5,34,48.9,4,4350,749.8,97.6,50.07,61.99
25.04.2021 14:00,,,,,,,0,,,,,,,,,,,,
25.04.2021 14:58,,,,,,,0,,,,,,,,,,,,
25.04.2021 15:00,C3A4N-50,7,1,74,74,60.7,100,34,45.9,3.5,4.7,36.5,49.3,,,763.5,98,47.17,58.77
25.04.2021 16:00,C3A4N-50,7,1,70.5,71,57.8,100,32,45.4,3.5,5,35,49.6,5.2,4300,744.5,97.6,49.32,61.27
25.04.2021 17:00,C3A4N-50,7,1,59.5,60,48.8,100,28,47.1,3,5,28.5,47.9,,,743.2,98,58.49,72.38
25.04.2021 18:00,C3A4N-50,7,1,64,64,52.5,100,30,46.9,3,4.7,31,48.4,4.5,4250,1158.3,98.1,55.38,67.46
25.04.2021 19:00,C3A4N-50,7,1,59,59,48.4,100,26,44.1,3,5.1,30,50.8,,,1249.2,97.9,60.15,73.19
25.04.2021 20:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,4.8,4330,1378,97.8,57.5,69.47
25.04.2021 21:00,C3A4N-50,7,1,61,61,50,100,28,45.9,3,4.9,30,49.2,,,1374.9,97.9,57.64,70.24
25.04.2021 22:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,4.5,4590,1293.4,97.8,57.22,69.76
25.04.2021 23:00,C3A4N-50,7,1,60.5,61,49.6,100,28,46.3,2.5,4.1,30,49.6,,,1231.4,97.8,58.31,71.15
26.04.2021 00:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,4,4720,1164.7,97.8,57.24,70.1
26.04.2021 01:00,C3A4N-50,7,1,58.5,59,48,100,26,44.4,2.5,4.3,30,51.3,,,956.9,97.6,58.78,72.33
26.04.2021 02:00,C3A4N-50,7,1,60.5,61,49.6,100,28,46.3,2.5,4.1,30,49.6,3,4780,742.6,97.7,56.78,70.99
26.04.2021 03:00,C3A4N-50,7,1,61,61,50,100,28,45.9,3,4.9,30,49.2,,,779.2,97.9,56.31,69.45
26.04.2021 04:00,C3A4N-50,7,1,61,61,50,100,28,45.9,2.5,4.1,30.5,50,2,4700,797.6,97.8,56.32,69.44
26.04.2021 05:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,818.1,97.8,55.95,68.73
26.04.2021 06:00,C3A4N-50,7,1,65,65,53.3,100,30,46.2,3,4.6,32,49.2,1.5,4810,744.6,97.8,52.88,65.8
26.04.2021 07:00,C3A4N-50,7,1,66.5,67,54.5,100,30,45.1,3,4.5,33.5,50.4,,,780.7,97.9,51.46,63.7
26.04.2021 08:00,C3A4N-50,7,1,62,62,50.8,100,28,45.2,3,4.8,31,50,2,4760,763.8,97.8,54.92,68.12
26.04.2021 09:00,C3A4N-50,7,1,41.5,42,34,100,22,53,2,4.8,17.5,42.2,,,1388.5,99.2,84.35,104.46
26.04.2021 10:00,C3A4N-50,7,1,63.5,64,52,100,28,44.1,3,4.7,32.5,51.2,1.5,4690,1627.6,96.6,54.49,69.26
26.04.2021 11:00,C3A4N-50,7,1,65.5,66,53.7,100,30,45.8,3,4.6,32.5,49.6,,,830.4,97.5,52.38,66.24
26.04.2021 12:00,C3A4N-50,7,1,61,61,50,100,28,45.9,3,4.9,30,49.2,1.4,4970,904.8,98.1,56.36,70.01
26.04.2021 13:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,1138.5,97.8,56.16,70.15
26.04.2021 14:00,C3A4N-50,7,1,60.5,61,49.6,100,28,46.3,2.5,4.1,30,49.6,1.3,4700,848.9,97.6,57.05,70.05
26.04.2021 15:00,C3A4N-50,7,1,61.5,62,50.4,100,28,45.5,3,4.9,30.5,49.6,,,882.3,97.9,56.04,68.53
26.04.2021 16:00,C3A4N-50,7,1,61,61,50,100,28,45.9,3,4.9,30,49.2,1.3,4720,933,97.8,56.52,69.01
26.04.2021 17:00,C3A4N-50,7,1,60.5,61,49.6,100,28,46.3,2.5,4.1,30,49.6,,,812.4,97.8,57.08,70.22
26.04.2021 18:00,C3A4N-50,7,0.5,13.5,29,23.7,100,6,44.4,1,7.4,6.5,48.1,1.3,4850,929.7,77.6,256.27,173.79
26.04.2021 19:00,,,,,,,100,,,,,,,,,,,,
26.04.2021 19:00,C3A4N-50,7,0,,0,,100,0,,0,,0,,,,,45.8,,
26.04.2021 19:29,C14N,6,0,,,,100,0,,0,,0,,,,,46.8,,
26.04.2021 20:00,C14N,6,0,,,,100,0,,0,,0,,,,,49.5,,
26.04.2021 21:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.1,,
26.04.2021 22:00,C14N,6,0.4,37.5,90,73.8,100,34,90.7,2,5.3,1.5,4,,,764.1,64.7,96.38,62.86
26.04.2021 23:00,C14N,6,1,120,120,98.4,100,106,88.3,7.5,6.3,6.5,5.4,,,2490.8,99.3,29.15,36.23
27.04.2021 00:00,C14N,6,1,112,112,91.8,100,100,89.3,6,5.4,6,5.4,14,3340,2528,102,30.97,38.91
27.04.2021 01:00,C14N,6,1,110,110,90.2,100,98,89.1,6,5.5,6,5.5,,,2514.1,110.1,31.86,39.69
27.04.2021 02:00,C14N,6,1,112,112,91.8,100,100,89.3,6,5.4,6,5.4,12,3270,2514.1,116.2,31.58,39.08
27.04.2021 03:00,C14N,6,1,125.5,126,102.9,100,112,89.2,7,5.6,6.5,5.2,,,2512.1,116,27.66,34.72
27.04.2021 04:00,C14N,6,1,131,131,107.4,100,116,88.5,7.5,5.7,7.5,5.7,12,3230,2513.8,114.5,25.47,32.42
27.04.2021 05:00,C14N,6,0.5,49,105,86.1,46.7,44,89.8,2.5,5.1,2.5,5.1,,,2514.8,90.5,66.11,45.45
27.04.2021 06:00,C14N,6,0.4,38,91,74.8,41.7,34,89.5,2,5.3,2,5.3,14,3320,2380.1,108.2,94.48,113.53
27.04.2021 07:00,C14N,6,1,110,110,90.2,100,98,89.1,6,5.5,6,5.5,,,2532,124.8,33.42,41.16
27.04.2021 08:00,C14N,6,0.9,98.5,112,91.4,88.3,88,89.3,5,5.1,5.5,5.6,16,3360,2528.6,137.5,36.1,41.25
27.04.2021 09:00,C14N,6,0,,,,0,0,,0,,0,,,,,80.5,,
27.04.2021 10:00,C14N,6,0,,,,0,0,,0,,0,,,,,70.5,,
27.04.2021 11:00,C14N,6,0,,,,0,0,,0,,0,,,,,63.2,,
27.04.2021 12:00,C14N,6,0,,,,0,0,,0,,0,,,,,56.8,,
27.04.2021 13:00,C14N,6,0,,,,0,0,,0,,0,,,,,54.9,,
27.04.2021 14:00,C14N,6,0,,,,0,0,,0,,0,,,,,55.4,,
27.04.2021 15:00,C14N,6,0,,,,0,0,,0,,0,,,,,54,,
27.04.2021 16:00,C14N,6,0,,,,0,0,,0,,0,,,,,50.7,,
27.04.2021 17:00,C14N,6,0,,,,0,0,,0,,0,,,,,51.5,,
27.04.2021 18:00,C14N,6,0,,,,0,0,,0,,0,,,,,50,,
27.04.2021 19:00,C14N,6,0,,,,0,0,,0,,0,,,,,48.4,,
27.04.2021 20:00,C14N,6,0,,,,0,0,,0,,0,,,,,46.7,,
27.04.2021 21:00,C14N,6,0,,,,0,0,,0,,0,,,,,44.6,,
27.04.2021 22:00,C14N,6,0,,,,0,0,,0,,0,,,,,42.5,,
27.04.2021 23:00,C14N,6,0,,,,0,0,,0,,0,,,,,40.8,,
28.04.2021 00:00,C14N,6,0,,,,0,0,,0,,0,,,,,38.2,,
28.04.2021 01:00,C14N,6,0,,,,0,0,,0,,0,,,,,37.2,,
28.04.2021 02:00,,,,,,,0,,,,,,,,,,,,
28.04.2021 02:00,C14N,6,0,,,,0,0,,0,,0,,,,,36.1,,
28.04.2021 02:49,C3A4N-60,8,0,,,,0,0,,0,,0,,,,,35.4,,
28.04.2021 03:00,C3A4N-60,8,0,,,,0,0,,0,,0,,,,,34.8,,
28.04.2021 04:00,C3A4N-60,8,0,,,,0,0,,0,,0,,,,,32,,
28.04.2021 05:00,C3A4N-60,8,0.1,11,83,67.6,13.3,4,36.4,0.5,4.5,6.5,59.1,,,1528.5,54.3,323.99,168.81
28.04.2021 06:00,C3A4N-60,8,1,56,56,45.9,100,20,35.7,3,5.4,33,58.9,,,1966.1,99.3,63.08,78.65
28.04.2021 07:00,C3A4N-60,8,1,56.5,57,46.3,100,20,35.4,3,5.3,33.5,59.3,,,856.2,97.1,62.94,76.82
28.04.2021 08:00,C3A4N-60,8,0.5,15,31,25.4,100,6,40,0.5,3.3,8.5,56.7,9.8,4660,2151.3,78.3,236.38,164.8
28.04.2021 09:00,C3A4N-60,8,0,,,,100,0,,0,,0,,,,,42.2,,
28.04.2021 10:00,C3A4N-60,8,0,,,,100,0,,0,,0,,,,,39.9,,
28.04.2021 11:00,C3A4N-60,8,0,,,,100,0,,0,,0,,,,,40.4,,
28.04.2021 12:00,C3A4N-60,8,0,2,,,100,0,0,0,0,2,100,,,745.7,41.3,1721.86,427.75
28.04.2021 13:00,C3A4N-60,8,0,,,,100,0,,0,,0,,,,,42.7,,
28.04.2021 14:00,C3A4N-60,8,0.1,11.5,86,70.7,100,4,34.8,1,8.7,6.5,56.5,,,745.7,46,306.8,110.19
28.04.2021 15:00,C3A4N-60,8,1,55.5,56,45.5,100,20,36,2.5,4.5,33,59.5,,,745.7,95.1,63.98,80.69
28.04.2021 16:00,C3A4N-60,8,1,62,62,50.8,100,22,35.5,3,4.8,37,59.7,,,745.7,98.9,57.09,71.91
28.04.2021 17:00,C3A4N-60,8,1,62,62,50.8,100,22,35.5,3.5,5.6,36.5,58.9,,,745.7,96.6,56.98,72.22
28.04.2021 18:00,C3A4N-60,8,1,62.5,63,51.2,100,22,35.2,3,4.8,37.5,60,3.7,4580,745.7,94.8,56.65,71.5
28.04.2021 19:00,C3A4N-60,8,1,62,62,50.8,100,22,35.5,3,4.8,37,59.7,,,745.7,93.7,56.98,71.85
28.04.2021 20:00,C3A4N-60,8,1,58,58,47.5,100,20,34.5,3,5.2,35,60.3,,,745.7,93.2,60.87,77.31
